0.000000000000000000e+00,1.270548095377278211e-04,3.525904477030078477e-03,3.555979047212806925e-03,3.883579745408115725e-03,4.173707401768364696e-03,4.363288590505172426e-03,4.501591024667929257e-03,5.005614444690144327e-03,4.810022205033242723e-03,5.059111193841408886e-03,4.809547060340969155e-03,4.853508450888202076e-03,4.417747378506566881e-03,3.267546386842574112e-03
0.000000000000000000e+00,4.840964319653595947e-05,2.279276549196916028e-03,5.845187983463232678e-03,6.566405867822624511e-03,7.615576109360426733e-03,6.894028011152153815e-03,7.951363986821283897e-03,7.095084936267933608e-03,7.342513999992993090e-03,7.780537083718481496e-03,6.300778565625456129e-03,5.551022036414151282e-03,4.624849388170961841e-03,2.215039898699476192e-03
0.000000000000000000e+00,4.162340374363157657e-05,1.894060054156951637e-03,6.558571582442131870e-03,6.778965951953165245e-03,1.052692648425462146e-02,1.006496370987906668e-02,1.129032860239837822e-02,9.527430944025029949e-03,9.539542158326625929e-03,7.053642247361451359e-03,5.194619191150707388e-03,4.281306452351830820e-03,3.602824961347078896e-03,1.203279635687135984e-03
0.000000000000000000e+00,2.357477117166756502e-05,1.402908598797450879e-03,4.473084686274782229e-03,9.144251886892587958e-03,1.212125627055698346e-02,1.046900046197682052e-02,1.410985698058846161e-02,1.105404207755197009e-02,9.236887796936644329e-03,7.075562652493610008e-03,4.886927894085743053e-03,4.535643748463714410e-03,3.238385877844597669e-03,1.150271408535564121e-03
0.000000000000000000e+00,2.107630289589714525e-05,9.420771461457160120e-04,2.891414696122150945e-03,5.947915917969118921e-03,1.540009226864374678e-02,1.675782420329624198e-02,1.627555097874915091e-02,1.186673099169571928e-02,6.373547580773190196e-03,3.901489133528151382e-03,3.509365977957664903e-03,2.902846273155713485e-03,2.377804353446021438e-03,7.749847701622885904e-04
